policy_number,claim_date,claim_amount
19892,11/17/2016,64808.10419
9500,4/13/2011,64799.38022
1689,4/8/2015,64787.99351
18010,1/7/2014,64690.4223
4599,8/29/2012,64687.95356
25109,3/10/2016,64664.48819
13997,11/1/2017,64609.84979
26081,8/15/2013,64606.03196
9182,6/3/2015,64594.81166
24990,9/3/2012,64593.03013
4498,1/11/2011,64537.50732
17488,10/4/2015,64526.84756
5796,2/3/2011,64482.03336
28686,8/31/2016,64480.83368
28862,1/29/2014,64404.72466
24841,6/22/2015,64401.23052
7026,8/29/2017,64398.29251
21496,5/24/2011,64388.60415
452,2/17/2013,64361.23063
12296,7/26/2014,64351.07906
12564,9/12/2017,64330.65117
25258,8/31/2012,64330.00253
25743,10/4/2014,64314.34947
14410,12/12/2017,64283.45535
27964,2/15/2017,64238.63775
1235,10/22/2017,64231.2074
2383,6/5/2013,64199.15452
4261,10/17/2014,64188.54898
23494,6/8/2013,64169.18681
25003,5/22/2012,64136.68154
22913,12/17/2011,64022.45261
17184,9/6/2012,63998.78771
26920,4/22/2015,63983.46901
10099,12/12/2015,63983.31762
1608,11/13/2011,63982.18037
1029,7/4/2016,63966.38643
25500,9/30/2014,63954.79108
26213,8/13/2016,63904.17739
254,8/15/2011,63892.56825
22527,12/30/2016,63886.17753
5281,4/1/2013,63885.40507
3348,7/14/2013,63880.09378
14727,12/16/2017,63817.70692
12482,5/3/2011,63791.46054
21040,1/21/2012,63781.07272
15015,6/24/2012,63749.77355
25978,12/14/2016,63732.63867
26376,12/8/2012,63721.40228
21468,12/23/2013,63719.41245
10313,2/18/2015,63659.41986
19583,9/29/2016,63658.63917
9461,11/19/2017,63527.14804
9454,3/23/2015,63513.81713
1262,7/27/2011,63508.21729
29445,3/11/2015,63488.83401
14785,4/8/2014,63461.33253
29046,10/14/2014,63457.03167
5850,9/13/2013,63354.12422
1731,3/1/2011,63349.15559
12564,5/26/2014,63328.8619
3519,3/5/2013,63323.06291
4489,5/29/2017,63306.62081
6944,12/16/2013,63305.48685
26786,4/22/2012,63290.29799
2521,10/18/2015,63239.23321
13771,10/4/2013,63234.57898
11670,3/15/2016,63229.62415
26870,4/25/2012,63166.12724
19407,7/2/2011,63159.81424
15798,6/13/2017,63130.45547
28884,11/13/2015,63088.76703
19333,7/4/2016,63076.1961
6886,1/12/2012,63059.85335
903,6/8/2011,63006.83153
3432,5/9/2016,62843.2339
18407,4/9/2013,62837.05784
25762,1/16/2017,62808.09687
2807,12/27/2015,62797.74132
28280,3/2/2016,62779.17875
29366,6/4/2015,62769.99795
11960,1/29/2014,62723.27671
794,7/18/2016,62719.38627
9089,12/29/2012,62717.41329
554,5/15/2012,62708.66385
17857,5/29/2015,62707.61121
20101,8/2/2014,62687.06429
14361,7/8/2016,62679.86815
23574,4/11/2011,62583.62836
13929,7/26/2015,62566.84598
21405,1/11/2013,62491.15425
26921,1/29/2014,62460.81612
25743,5/12/2015,62383.66036
115,3/30/2011,62377.9094
14812,2/27/2011,62375.01673
7727,1/28/2016,62333.86122
6936,9/12/2011,62329.13683
25056,3/11/2014,62324.99532
20270,7/24/2014,62317.90222
19216,3/18/2011,62257.99339
27488,5/30/2014,62250.74239
9457,2/4/2011,62236.31133
21062,12/31/2017,62222.50611
1518,7/27/2012,62222.44504
21432,3/26/2014,62207.40045
29930,4/21/2016,62203.15294
27672,10/4/2014,62169.27169
22423,1/7/2016,62125.80157
16513,3/22/2011,62097.90402
9747,4/18/2016,62088.47071
12296,2/27/2015,62026.08907
17215,10/21/2011,62019.51266
18783,8/7/2011,61983.34673
4023,6/24/2017,61968.12429
14387,4/27/2011,61959.53295
24535,7/4/2016,61933.43654
23755,11/26/2011,61924.66637
7072,11/16/2011,61862.83947
8238,12/21/2014,61846.19655
12271,1/29/2011,61833.63053
15022,9/3/2011,61791.32309
3706,9/6/2012,61785.31632
29216,7/18/2017,61780.21516
17670,5/6/2015,61752.53207
17814,2/13/2017,61730.08643
16330,2/27/2014,61724.48423
24996,6/2/2012,61708.39371
12637,12/19/2011,61700.32469
2866,1/7/2011,61646.72582
17890,5/10/2012,61624.85473
24954,8/30/2014,61622.92806
16733,1/15/2017,61612.19747
1036,1/20/2012,61585.93088
21957,7/3/2013,61575.60686
9276,2/3/2016,61560.72705
2521,9/24/2011,61554.92985
980,9/12/2013,61473.73543
8801,10/31/2011,61472.05948
13089,6/30/2014,61412.53363
27899,8/5/2012,61379.14268
12501,11/13/2017,61340.58547
4069,10/13/2017,61330.41383
28250,4/12/2015,61295.05946
10907,3/12/2015,61262.48464
16942,8/13/2011,61249.29804
28818,9/12/2014,61245.29389
1029,1/31/2013,61177.73495
18709,11/14/2013,61164.1403
2294,11/7/2015,61148.11478
926,1/19/2012,61121.42012
12563,3/26/2013,61108.88334
6373,2/20/2014,61078.63857
10907,10/19/2014,61064.43187
13667,8/17/2016,61046.38344
23588,2/14/2014,61042.51657
20288,11/29/2015,61025.37224
20261,2/26/2013,61019.6539
10175,10/20/2015,60911.02401
1186,4/20/2017,60855.91745
26006,12/6/2017,60831.36878
19187,8/4/2015,60826.5563
18211,10/29/2017,60820.65631
24342,5/31/2014,60814.31778
2197,11/13/2012,60782.52468
22527,1/31/2015,60770.88066
22235,9/5/2017,60758.83233
29991,10/26/2017,60750.24816
20903,3/13/2017,60745.0759
22822,2/10/2016,60698.82118
6767,3/25/2017,60628.64663
12818,5/25/2012,60601.75944
28861,9/25/2013,60590.1933
16907,3/28/2013,60582.46178
20189,5/23/2015,60573.94444
29195,7/18/2014,60535.89378
14755,10/3/2013,60531.80161
7177,7/14/2012,60521.15731
19448,2/24/2015,60432.27133
10383,11/19/2015,60416.2304
705,8/19/2015,60413.82346
26815,11/27/2013,60400.62359
8554,5/18/2017,60336.74654
6237,12/5/2014,60305.83831
21715,7/15/2017,60305.2664
29046,6/16/2013,60303.60915
22581,10/23/2015,60295.12905
2131,4/9/2017,60236.27159
27500,6/26/2015,60234.77628
16942,12/5/2013,60227.5637
25534,9/21/2014,60219.78459
27088,5/7/2013,60216.96999
27398,5/28/2014,60205.35266
15216,6/19/2011,60162.67555
14703,10/30/2011,60152.97698
28075,10/23/2014,60147.22589
17609,11/14/2014,60145.86324
10921,12/13/2017,60140.29527
10299,3/31/2013,60106.96218
14528,11/4/2017,60104.22156
26090,8/17/2013,60101.0243
17781,7/8/2017,60096.94429
20270,8/25/2016,60063.0995
2707,8/9/2016,60058.08245
1172,8/8/2016,59902.32342
25087,1/26/2014,59894.2046
12245,12/30/2012,59883.64375
1788,12/2/2014,59881.80218
13144,3/14/2011,59873.91094
28290,4/14/2015,59856.26406
5148,9/8/2012,59843.84183
5648,10/4/2011,59842.98161
3811,9/2/2013,59841.84749
20038,1/18/2011,59840.74451
29702,1/28/2012,59811.75894
924,3/31/2011,59807.33347
1507,12/23/2016,59777.5352
3067,12/30/2013,59745.18521
7087,4/2/2015,59719.08526
2741,10/16/2013,59703.17197
29443,9/20/2016,59681.70375
25317,10/9/2015,59678.34258
15865,8/6/2015,59666.80034
12161,1/16/2012,59644.47385
3,1/11/2017,59638.67154
15186,1/21/2014,59615.93741
18631,4/12/2012,59611.98594
25306,2/12/2012,59527.6539
640,3/23/2012,59526.2275
9345,8/14/2015,59512.72777
25757,7/13/2013,59493.87276
14648,3/14/2017,59484.53999
27926,4/8/2012,59481.09959
2012,3/6/2011,59458.98266
6,10/21/2011,59432.86955
28835,8/17/2011,59419.93886
894,7/30/2016,59384.32288
11255,1/28/2013,59379.16379
12516,11/25/2016,59339.09785
11153,10/17/2016,59336.28989
23319,5/26/2013,59285.76983
18223,12/11/2017,59267.6726
8316,7/1/2011,59258.41925
25881,5/29/2011,59243.20188
21415,7/9/2014,59215.69117
3456,10/31/2011,59214.03962
11317,1/25/2017,59195.20281
14184,6/28/2014,59182.83738
27610,7/23/2017,59178.28211
25747,5/1/2012,59168.90622
6477,6/2/2015,59164.46439
12555,3/4/2017,59117.92348
4232,8/24/2012,59108.54809
1937,4/25/2012,59080.84361
24706,1/7/2011,59071.43516
28393,7/10/2014,59068.45819
5182,3/18/2014,59066.86343
9098,9/22/2011,59066.0849
29362,6/8/2012,59059.49871
11848,5/5/2012,59058.82972
4931,7/14/2011,59056.39109
28187,7/14/2016,59052.14607
18081,2/3/2016,59047.29049
4760,12/3/2017,58997.02132
14571,1/16/2012,58908.93642
814,6/11/2017,58874.64167
21867,3/12/2016,58859.22377
18916,1/16/2012,58845.95539
10383,6/25/2016,58834.04015
8434,10/21/2015,58817.42076
26034,4/26/2015,58768.42057
25562,6/18/2014,58763.40267
19029,6/2/2011,58746.12236
28226,6/28/2012,58687.62801
9345,6/16/2017,58684.07482
19451,4/18/2013,58683.91706
2995,5/18/2016,58657.416
18097,3/4/2011,58625.76528
4259,8/3/2016,58615.59675
21043,9/22/2016,58610.14187
8925,3/9/2015,58570.5702
4688,4/15/2011,58569.68935
22864,10/26/2014,58563.57879
7432,11/20/2014,58552.3933
3486,6/10/2017,58503.93637
2067,9/20/2011,58476.54471
6543,10/28/2013,58438.95709
144,8/17/2011,58431.28036
6021,12/20/2011,58401.27503
22889,11/14/2012,58366.45655
15504,1/8/2012,58325.7824
8340,8/10/2012,58312.50313
26333,7/8/2011,58305.25307
11233,6/28/2013,58288.2735
24343,8/6/2014,58220.4897
28861,4/13/2012,58174.58695
13448,9/5/2014,58149.93565
21944,3/30/2011,58111.22608
3706,12/23/2015,58083.37361
7705,3/28/2014,58075.68956
12689,9/26/2011,58074.48882
21346,8/5/2013,58071.51278
941,2/16/2015,58059.30267
21726,3/3/2013,58029.43821
3025,1/6/2013,58010.91896
15446,9/7/2016,58000.92172
24564,1/25/2016,57973.08895
29934,8/10/2012,57968.68815
27693,1/14/2012,57929.12854
21071,7/15/2011,57884.00262
12193,12/18/2012,57869.99052
19337,12/31/2013,57851.33353
5648,8/14/2015,57825.2037
27517,3/1/2013,57806.64237
10485,10/5/2013,57735.68485
21574,11/4/2016,57729.70493
14912,1/28/2013,57714.52497
1146,6/26/2013,57711.4042
12087,9/12/2014,57703.83497
2871,12/18/2011,57632.13137
9824,6/25/2015,57602.26222
7705,4/2/2016,57567.52913
11665,3/21/2015,57543.52619
14623,11/9/2016,57537.10336
22915,11/14/2011,57533.96296
8750,5/7/2012,57504.72474
483,3/21/2014,57445.7036
12079,4/8/2014,57439.09918
10264,5/28/2015,57433.95068
19230,3/9/2015,57406.10501
16831,6/11/2013,57367.28868
24216,9/28/2011,57359.55979
16600,3/6/2016,57350.26641
26246,7/23/2016,57323.84935
19420,3/23/2012,57280.44229
17188,7/12/2016,57273.20911
8144,10/15/2015,57270.42174
10469,1/24/2014,57262.66694
12099,6/28/2011,57259.37567
7550,5/25/2011,57240.55049
25035,4/18/2014,57224.49646
5546,3/30/2015,57207.40448
3582,11/5/2011,57197.00052
16471,11/23/2013,57186.76155
15011,11/24/2013,57185.87447
18321,5/30/2017,57147.75489
8346,12/13/2012,57131.03885
6400,2/19/2015,57117.12489
28211,11/8/2012,57109.83548
5435,1/7/2016,57074.48646
26947,6/5/2011,57070.31201
26670,10/17/2014,57039.00963
10530,1/16/2017,57028.53995
6458,12/15/2016,56998.69854
6255,9/20/2011,56965.46156
3891,12/29/2017,56904.36019
9869,9/12/2011,56887.4385
4734,10/22/2011,56859.36217
23584,12/29/2015,56855.43586
13395,5/3/2016,56819.5775
11841,3/30/2013,56776.59553
23248,1/25/2013,56761.17244
13169,6/10/2011,56756.26143
15339,2/1/2012,56738.68351
22037,3/28/2012,56734.1213
22296,6/22/2012,56727.26663
22912,9/14/2011,56713.79752
9698,12/15/2012,56698.58255
14553,10/24/2013,56618.42814
23245,5/1/2017,56565.40541
8140,10/6/2011,56557.27227
13204,12/22/2011,56551.80639
16725,7/12/2012,56534.80066
22273,7/1/2014,56489.9344
8423,6/4/2011,56486.51312
24815,8/14/2011,56486.19338
24208,6/20/2011,56486.15371
10826,10/25/2015,56475.47098
29695,11/9/2015,56413.05916
8369,8/22/2014,56401.8444
14272,1/4/2013,56397.87111
25248,9/15/2016,56387.63889
7007,7/21/2012,56357.8
7432,5/13/2012,56349.45732
1189,9/30/2016,56303.30244
2485,10/1/2014,56297.93285
19203,10/19/2017,56296.93674
10974,9/7/2014,56279.84929
817,4/29/2013,56193.46543
25312,6/30/2014,56144.28591
28092,6/1/2011,56142.11683
8964,8/27/2015,56134.44565
4546,1/7/2016,56134.18225
24552,1/4/2012,56133.3219
179,2/4/2015,56132.16401
28366,3/18/2012,56121.90498
4288,11/4/2012,56070.98731
7731,12/7/2011,56066.58457
29680,6/14/2017,55946.6345
6119,11/8/2016,55940.96418
5961,8/22/2017,55911.49655
6287,2/5/2012,55909.48823
20316,8/4/2011,55871.46729
5261,11/16/2014,55864.01496
27676,2/15/2016,55861.25776
9115,7/15/2017,55839.08603
8885,12/28/2012,55828.13318
4212,4/11/2013,55790.1244
2724,2/7/2015,55764.78523
16188,5/12/2014,55735.10213
13557,1/23/2016,55697.61366
20370,12/16/2012,55648.56012
23236,8/21/2012,55596.97513
1019,10/20/2014,55576.02979
12077,1/3/2013,55559.7931
18206,10/15/2014,55530.1425
15307,1/8/2013,55514.1234
20709,1/2/2017,55505.94595
10949,7/17/2015,55491.85678
25262,11/8/2013,55428.36671
29706,6/1/2012,55380.10964
10215,4/26/2016,55367.6551
23645,8/24/2014,55356.58678
25884,8/3/2012,55304.54879
18011,7/20/2012,55292.34422
20783,4/25/2011,55285.65448
26209,7/12/2015,55280.93832
14964,10/2/2014,55255.67375
11950,4/21/2016,55250.05781
10299,9/28/2012,55237.2023
3133,3/3/2016,55201.52849
8079,6/2/2011,55170.20711
7452,3/6/2014,55154.06521
15845,2/14/2011,55112.70528
11795,5/13/2011,55107.65562
16041,9/14/2017,55088.13468
7062,7/2/2017,55072.49316
15924,1/27/2014,55070.98334
2658,3/28/2017,55066.5683
14587,1/20/2014,55049.83324
11993,7/6/2012,54989.57806
6021,12/22/2015,54980.88375
15819,6/28/2015,54963.57729
19246,10/19/2011,54940.59396
22822,1/26/2011,54927.17099
25443,4/27/2011,54923.79489
259,2/21/2012,54910.52955
19646,6/19/2016,54859.51891
19283,3/13/2014,54846.93867
1507,7/1/2011,54783.14485
15621,4/6/2016,54772.15323
25892,4/25/2017,54728.72286
10106,9/21/2015,54717.21102
24385,11/2/2015,54655.58394
18401,2/25/2011,54650.59925
10961,6/17/2012,54595.12561
6185,5/4/2017,54515.40311
13365,4/25/2011,54506.49189
12411,5/16/2015,54501.26875
35,10/23/2011,54483.90148
20499,3/19/2011,54451.27396
23745,1/17/2012,54430.33925
25922,2/5/2013,54364.8687
6225,7/29/2012,54362.97494
14786,8/11/2016,54330.61686
28075,11/18/2011,54326.53368
4858,10/13/2012,54276.02124
18504,6/29/2017,54269.79613
5509,5/7/2016,54259.01907
29492,1/6/2011,54240.74031
12045,12/18/2012,54185.43504
21158,6/27/2016,54165.06785
5160,6/15/2011,54085.61703
19500,5/17/2012,54066.82669
1415,5/20/2013,54063.12731
25141,8/2/2016,54031.36695
5939,9/9/2015,54024.56985
23137,1/31/2015,53927.37851
27784,4/10/2011,53919.54483
12057,2/29/2012,53905.35971
7487,2/17/2014,53897.44768
21715,8/12/2012,53796.2709
17092,4/7/2012,53755.02271
2303,6/11/2013,53726.70057
12815,2/24/2015,53695.07966
1257,7/8/2015,53668.07695
18344,9/19/2015,53656.7666
16027,7/12/2014,53651.79429
14150,1/4/2011,53645.73937
2341,8/24/2012,53632.85943
13732,12/11/2015,53608.65408
11686,8/24/2013,53581.05409
982,10/9/2016,53553.19303
4579,6/12/2012,53521.87841
7513,5/23/2012,53485.70563
3323,12/26/2014,53467.22218
28351,7/26/2013,53433.91046
8357,11/4/2011,53408.33943
14443,11/21/2015,53352.23764
6509,6/14/2016,53324.66166
12706,5/17/2011,53324.45404
13236,8/19/2013,53306.55968
5645,9/19/2014,53277.74109
23411,3/18/2014,53268.22862
15541,5/3/2013,53245.6728
9612,8/14/2016,53245.65225
6150,12/26/2014,53226.36369
16812,11/21/2015,53226.26538
24342,3/21/2012,53214.99637
17968,12/26/2015,53182.08846
20980,9/7/2012,53158.49155
20423,9/14/2012,53152.92238
5023,9/21/2014,53137.97678
28558,8/3/2017,53099.05769
22838,8/6/2015,53089.08082
28252,4/13/2011,53015.46929
19321,5/3/2017,53013.17869
6673,7/3/2012,52967.28892
20692,8/2/2017,52940.5776
10785,4/28/2016,52930.27305
25387,12/22/2011,52900.4151
7038,3/7/2014,52895.78186
17259,12/29/2017,52845.25857
29267,4/1/2013,52777.4864
23211,3/12/2015,52765.35474
14553,7/6/2016,52759.38182
11706,5/10/2011,52725.96101
11099,11/5/2015,52718.81849
28528,6/1/2017,52662.57164
8920,3/19/2012,52643.35014
248,8/6/2012,52615.71834
9698,8/29/2015,52593.83262
19736,10/10/2013,52589.0462
24405,7/31/2016,52537.46117
19637,8/1/2011,52533.80831
6540,5/24/2011,52494.59512
13837,3/10/2015,52489.6304
19215,7/25/2015,52481.07192
20724,3/14/2016,52480.93394
3490,1/27/2013,52465.8303
13380,2/9/2017,52456.61694
23143,8/30/2013,52444.85608
24031,4/13/2017,52441.84476
19159,2/1/2016,52429.3614
20361,11/3/2015,52424.42453
27842,7/4/2015,52400.25893
23401,4/22/2017,52305.45972
2808,2/23/2012,52213.17565
14406,9/1/2017,52195.53179
29523,1/16/2016,52187.34498
11744,10/20/2013,52181.26372
26525,1/16/2015,52149.64348
18174,7/3/2014,52128.56463
13595,4/7/2014,52126.84005
25208,11/4/2016,52115.68179
10357,7/14/2016,52101.93025
28656,2/27/2016,52034.87866
6344,8/6/2015,52014.53344
19827,11/30/2013,52003.7161
7072,7/1/2015,51960.91101
10375,10/6/2017,51931.00735
9851,12/15/2012,51917.64566
8631,6/12/2011,51868.15959
2707,7/4/2015,51816.35874
25344,6/14/2014,51801.78854
10214,3/6/2016,51801.19326
4586,6/15/2015,51794.65574
23248,8/4/2012,51768.59207
21212,6/18/2016,51767.41316
21148,1/23/2015,51745.88196
17368,11/11/2016,51742.96474
24343,7/10/2017,51741.85821
7933,2/9/2011,51717.99674
7192,10/10/2014,51693.85054
19864,1/3/2014,51689.349
3734,2/13/2017,51669.55113
27563,8/17/2015,51661.52221
15204,3/6/2013,51657.16965
29939,9/29/2017,51636.52009
19045,4/9/2012,51617.36375
8903,6/26/2011,51596.9841
16274,6/5/2017,51592.51007
16676,11/19/2012,51581.5147
27523,3/22/2017,51569.13108
4539,4/27/2016,51556.77303
6763,6/18/2016,51553.80783
8287,11/7/2016,51498.02949
12864,2/19/2015,51493.57158
27942,5/29/2011,51490.33304
7968,1/18/2017,51484.81391
19230,10/16/2011,51484.78931
10076,1/25/2015,51484.45345
15342,11/26/2011,51456.86255
28661,1/14/2011,51453.97951
5736,1/2/2013,51426.22768
7889,6/15/2014,51401.96966
14843,1/13/2013,51400.026
14,5/22/2013,51384.01121
17773,1/14/2011,51380.63106
15621,5/12/2013,51358.35455
3738,12/6/2014,51331.76779
27041,11/2/2017,51274.70635
27221,10/9/2016,51271.38605
8709,12/20/2017,51264.68702
18663,3/10/2013,51245.57376
16823,4/12/2017,51243.28763
21912,7/28/2016,51206.75196
24256,4/8/2016,51198.58354
20769,6/22/2015,51183.26172
1099,10/16/2012,51169.63777
19571,6/17/2016,51140.82408
28355,8/4/2016,51127.29253
9801,4/12/2011,51067.4578
26875,12/13/2011,51065.83225
11690,3/9/2011,51056.25665
2331,12/13/2012,51055.91487
16028,10/1/2012,51040.34065
7230,2/7/2015,50998.22249
16788,11/10/2013,50994.80412
5604,10/12/2016,50991.76147
1381,8/21/2011,50977.30151
4223,1/31/2013,50973.97652
21606,7/18/2015,50939.47118
10910,1/16/2015,50914.97979
18567,5/20/2015,50896.8798
1189,5/23/2015,50878.15891
178,10/6/2012,50870.05484
8357,9/16/2017,50762.68771
27912,12/21/2014,50751.13015
3656,10/10/2015,50723.3754
21401,12/2/2015,50719.80493
29235,12/3/2017,50704.85925
26742,3/29/2011,50695.01359
10523,12/20/2011,50663.7508
11555,2/26/2013,50618.41009
8091,11/9/2011,50597.35478
10010,12/23/2016,50590.00822
11478,6/19/2017,50581.29293
23963,4/27/2017,50580.56402
18401,9/18/2017,50575.56027
2823,7/25/2013,50551.73007
7325,7/17/2013,50533.57427
25458,8/28/2014,50532.75125
13658,8/14/2015,50527.30924
11,12/10/2017,50523.09539
26844,1/1/2017,50513.50349
8273,12/19/2017,50479.95638
6603,10/1/2013,50478.6714
554,7/8/2016,50440.47296
18598,7/10/2013,50435.2621
8400,6/22/2015,50295.9734
17078,5/3/2011,50241.18939
21211,1/30/2013,50172.53548
9046,12/25/2016,50170.1375
19646,7/26/2014,50157.73132
2319,10/31/2015,50156.54718
13171,2/9/2011,50145.16892
7197,11/22/2016,50133.29359
25753,2/14/2013,50127.3262
21174,12/17/2017,50074.13955
21938,5/23/2014,50063.70392
8201,2/28/2013,50029.1674
13250,6/26/2012,50015.7001
3303,4/15/2017,50000.24048
26270,2/22/2015,49900.13232
26892,4/16/2016,49885.27539
4134,3/4/2011,49883.85137
14997,11/13/2011,49881.96854
9233,5/4/2017,49880.71281
8964,7/18/2016,49876.62515
25713,1/7/2016,49872.37094
28528,1/3/2015,49837.313
5182,8/29/2017,49823.4747
19493,12/28/2014,49819.01951
24543,2/24/2014,49806.62391
15511,3/5/2014,49763.677
4649,11/3/2012,49728.54557
14389,3/1/2013,49721.56828
4579,4/4/2014,49698.07912
23543,4/24/2016,49677.79333
27948,2/24/2017,49611.35283
7081,7/16/2016,49551.62645
18622,11/9/2015,49539.88247
28681,9/7/2017,49513.94475
24919,4/18/2017,49504.63187
660,2/3/2014,49479.35582
14395,12/15/2014,49467.54008
8668,11/15/2016,49433.65677
1667,4/13/2012,49433.47904
5898,12/2/2011,49359.93144
18053,6/4/2016,49347.83027
16641,1/2/2014,49313.32753
13658,11/21/2013,49296.16209
26313,12/23/2014,49283.28493
26313,4/20/2012,49265.65272
8642,9/17/2014,49263.35418
22824,1/12/2014,49254.58133
1942,7/8/2016,49185.29799
24820,5/15/2017,49140.68164
21788,1/3/2016,49131.67923
4466,3/13/2014,49117.20878
29695,8/21/2017,49092.89568
19045,11/4/2014,49070.62284
7232,5/18/2012,49069.97351
20988,5/23/2017,49061.80535
5561,8/22/2013,49014.67592
5827,9/13/2013,49009.21616
24513,7/18/2016,48963.88667
10772,12/13/2011,48957.94863
